"Freq","Power"
"0.5000060001200024","0.5484866648414887"
"0.9000120002400048","0.5484866642172532"
"1.3000180003600073","0.548486663231644"
"1.7000240004800098","0.5484866618841621"
"2.1000300006000123","0.5484866601741257"
"2.5000360007200144","0.5484866581006724"
"2.900042000840017","0.5484866556627573"
"3.3000480009600195","0.5484866528591547"
"3.700054001080022","0.5484866496884566"
"4.100060001200024","0.5484866461490734"
"4.500066001320026","0.5484866422392344"
"4.900072001440028","0.5484866379569867"
"5.300078001560031","0.548486633300196"
"5.700084001680033","0.5484866282665462"
"6.100090001800036","0.5484866228535393"
"6.5000960019200384","0.5484866170584966"
"6.9001020020400405","0.5484866108785567"
"7.3001080021600435","0.5484866043106769"
"7.700114002280046","0.5484865973516334"
"8.100120002400049","0.5484865899980197"
"8.50012600252005","0.5484865822462487"
"8.900132002640053","0.5484865740925509"
"9.300138002760056","0.5484865655329755"
"9.700144002880057","0.5484865565633901"
"10.10015000300006","0.5484865471794803"
"10.500156003120063","0.5484865373767507"
"10.900162003240066","0.5484865271505233"
"11.300168003360067","0.5484865164959394"
"11.70017400348007","0.548486505407958"
"12.100180003600073","0.5484864938813567"
"12.500186003720074","0.5484864819107315"
"12.900192003840077","0.548486469490497"
"13.30019800396008","0.5484864566148853"
"13.700204004080081","0.5484864432779476"
"14.100210004200084","0.5484864294735534"
"14.500216004320087","0.5484864151953904"
"14.900222004440089","0.5484864004369644"
"15.300228004560092","0.5484863851915999"
"15.700234004680095","0.5484863694524397"
"16.1002400048001","0.548486353212445"
"16.5002460049201","0.5484863364643952"
"16.9002520050401","0.548486319200888"
"17.300258005160106","0.5484863014143397"
"17.700264005280108","0.5484862830969849"
"18.10027000540011","0.5484862642408762"
"18.500276005520114","0.548486244837885"
"18.900282005640115","0.5484862248797008"
"19.300288005760116","0.5484862043578315"
"19.70029400588012","0.5484861832636037"
"20.100300006000122","0.5484861615881617"
"20.500306006120127","0.5484861393224685"
"20.900312006240128","0.5484861164573058"
"21.30031800636013","0.5484860929832729"
"21.700324006480134","0.5484860688907879"
"22.100330006600135","0.5484860441700875"
"22.500336006720136","0.5484860188112264"
"22.90034200684014","0.5484859928040775"
"23.300348006960142","0.5484859661383323"
"23.700354007080144","0.5484859388035008"
"24.10036000720015","0.5484859107889113"
"24.50036600732015","0.54848588208371"
"24.90037200744015","0.5484858526768622"
"25.300378007560155","0.5484858225571505"
"25.700384007680157","0.5484857917131775"
"26.100390007800158","0.5484857601333621"
"26.500396007920163","0.5484857278059436"
"26.900402008040164","0.548485694718978"
"27.300408008160165","0.5484856608603408"
"27.70041400828017","0.5484856262177251"
"28.10042000840017","0.548485590778643"
"28.500426008520172","0.5484855545304244"
"28.900432008640177","0.5484855174602177"
"29.300438008760178","0.5484854795549898"
"29.70044400888018","0.5484854408015261"
"30.100450009000184","0.5484854011864302"
"30.500456009120185","0.5484853606961236"
"30.900462009240186","0.5484853193168474"
"31.30046800936019","0.5484852770346595"
"31.700474009480192","0.548485233835437"
"32.1004800096002","0.5484851897048758"
"32.5004860097202","0.5484851446284892"
"32.9004920098402","0.5484850985916098"
"33.3004980099602","0.5484850515793873"
"33.7005040100802","0.5484850035767913"
"34.10051001020021","0.5484849545686088"
"34.50051601032021","0.5484849045394452"
"34.90052201044021","0.5484848534737246"
"35.300528010560214","0.5484848013556893"
"35.700534010680215","0.5484847481694002"
"36.100540010800216","0.5484846938987362"
"36.500546010920225","0.5484846385273947"
"36.900552011040226","0.5484845820388915"
"37.30055801116023","0.5484845244165611"
"37.70056401128023","0.5484844656435556"
"38.10057001140023","0.5484844057028464"
"38.50057601152023","0.5484843445772226"
"38.90058201164024","0.5484842822492916"
"39.30058801176024","0.5484842187014799"
"39.70059401188024","0.5484841539160318"
"40.10060001200024","0.5484840878750102"
"40.500606012120244","0.5484840205602962"
"40.90061201224025","0.5484839519535895"
"41.30061801236025","0.5484838820364079"
"41.700624012480255","0.5484838107900881"
"42.100630012600256","0.5484837381957846"
"42.50063601272026","0.5484836642344704"
"42.90064201284026","0.5484835888869373"
"43.300648012960266","0.5484835121337952"
"43.70065401308027","0.5484834339554722"
"44.10066001320027","0.5484833543322151"
"44.50066601332027","0.5484832732440891"
"44.90067201344027","0.5484831906709774"
"45.30067801356027","0.5484831065925823"
"45.70068401368028","0.5484830209884235"
"46.10069001380028","0.5484829338378403"
"46.50069601392028","0.5484828451199893"
"46.900702014040284","0.5484827548138463"
"47.300708014160286","0.5484826628982049"
"47.70071401428029","0.5484825693516777"
"48.100720014400295","0.548482474152695"
"48.500726014520296","0.5484823772795061"
"48.9007320146403","0.5484822787101787"
"49.3007380147603","0.5484821784225985"
"49.7007440148803","0.54848207639447"
"50.1007500150003","0.5484819726033158"
"50.50075601512031","0.5484818670264768"
"50.90076201524031","0.5484817596411132"
"51.30076801536031","0.5484816504242026"
"51.70077401548031","0.5484815393525418"
"52.100780015600314","0.548481426402745"
"52.50078601572032","0.5484813115512462"
"52.900792015840324","0.5484811947742967"
"53.300798015960325","0.5484810760479667"
"53.700804016080326","0.5484809553481451"
"54.10081001620033","0.5484808326505385"
"54.50081601632033","0.5484807079306725"
"54.90082201644034","0.5484805811638911"
"55.30082801656034","0.5484804523253567"
"55.70083401668034","0.5484803213900499"
"56.10084001680034","0.5484801883327701"
"56.50084601692034","0.5484800531281347"
"56.90085201704034","0.5484799157505804"
"57.30085801716035","0.5484797761743615"
"57.70086401728035","0.5484796343735507"
"58.100870017400354","0.5484794903220402"
"58.500876017520355","0.5484793439935399"
"58.900882017640356","0.5484791953615776"
"59.30088801776036","0.548479044399501"
"59.700894017880366","0.5484788910804753"
"60.10090001800037","0.548478735377484"
"60.50090601812037","0.5484785772633299"
"60.90091201824037","0.5484784167106338"
"61.30091801836037","0.5484782536918351"
"61.70092401848037","0.5484780881791915"
"62.10093001860038","0.5484779201447794"
"62.50093601872038","0.5484777495604934"
"62.90094201884038","0.5484775763980472"
"63.30094801896038","0.5484774006289725"
"63.700954019080385","0.5484772222246195"
"64.10096001920039","0.5484770411561574"
"64.50096601932039","0.5484768573945733"
"64.90097201944039","0.5484766709106731"
"65.30097801956039","0.5484764816750813"
"65.70098401968039","0.5484762896582408"
"66.10099001980039","0.5484760948304132"
"66.5009960199204","0.5484758971616787"
"66.9010020200404","0.5484756966219353"
"67.3010080201604","0.5484754931809004"
"67.70101402028041","0.5484752868081102"
"68.10102002040041","0.5484750774729182"
"68.50102602052041","0.5484748651444973"
"68.90103202064041","0.548474649791839"
"69.30103802076042","0.5484744313837533"
"69.70104402088042","0.5484742098888683"
"70.10105002100042","0.5484739852756314"
"70.50105602112042","0.5484737575123084"
"70.90106202124042","0.5484735265669831"
"71.30106802136042","0.5484732924075587"
"71.70107402148042","0.5484730550017564"
"72.10108002160042","0.5484728143171163"
"72.50108602172044","0.5484725703209968"
"72.90109202184044","0.5484723229805757"
"73.30109802196044","0.5484720722628486"
"73.70110402208044","0.54847181813463"
"74.10111002220044","0.5484715605625531"
"74.50111602232045","0.5484712995130694"
"74.90112202244045","0.5484710349524499"
"75.30112802256045","0.5484707668467831"
"75.70113402268045","0.5484704951619769"
"76.10114002280045","0.548470219863758"
"76.50114602292045","0.548469940917671"
"76.90115202304045","0.5484696582890801"
"77.30115802316047","0.5484693719431674"
"77.70116402328047","0.5484690818449341"
"78.10117002340047","0.5484687879592001"
"78.50117602352047","0.5484684902506036"
"78.90118202364047","0.5484681886836025"
"79.30118802376047","0.5484678832224719"
"79.70119402388048","0.5484675738313068"
"80.10120002400048","0.5484672604740208"
"80.50120602412048","0.548466943114346"
"80.90121202424048","0.548466621715833"
"81.30121802436048","0.5484662962418516"
"81.7012240244805","0.5484659666555902"
"82.1012300246005","0.5484656329200558"
"82.5012360247205","0.5484652949980746"
"82.9012420248405","0.5484649528522912"
"83.3012480249605","0.5484646064451693"
"83.7012540250805","0.5484642557389905"
"84.1012600252005","0.5484639006958568"
