"Freq","Power"
"0.5000060001200024","8.145053596607281e-06"
"0.9000120002400048","8.147890988974632e-06"
"1.3000180003600073","8.15072989151184e-06"
"1.7000240004800098","8.153570305318407e-06"
"2.1000300006000123","8.15641223149488e-06"
"2.5000360007200144","8.15925567114284e-06"
"2.900042000840017","8.162100625364875e-06"
"3.3000480009600195","8.16494709526462e-06"
"3.700054001080022","8.167795081946739e-06"
"4.100060001200024","8.170644586516937e-06"
"4.500066001320026","8.173495610081937e-06"
"4.900072001440028","8.17634815374952e-06"
"5.300078001560031","8.179202218628484e-06"
"5.700084001680033","8.182057805828689e-06"
"6.100090001800036","8.18491491646098e-06"
"6.5000960019200384","8.18777355163732e-06"
"6.9001020020400405","8.190633712470669e-06"
"7.3001080021600435","8.193495400075003e-06"
"7.700114002280046","8.196358615565423e-06"
"8.100120002400049","8.19922336005799e-06"
"8.50012600252005","8.202089634669855e-06"
"8.900132002640053","8.204957440519228e-06"
"9.300138002760056","8.207826778725333e-06"
"9.700144002880057","8.210697650408483e-06"
"10.10015000300006","8.21357005669e-06"
"10.500156003120063","8.21644399869229e-06"
"10.900162003240066","8.219319477538803e-06"
"11.300168003360067","8.222196494354032e-06"
"11.70017400348007","8.225075050263569e-06"
"12.100180003600073","8.227955146394e-06"
"12.500186003720074","8.230836783873013e-06"
"12.900192003840077","8.233719963829366e-06"
"13.30019800396008","8.236604687392835e-06"
"13.700204004080081","8.239490955694283e-06"
"14.100210004200084","8.242378769865658e-06"
"14.500216004320087","8.245268131039923e-06"
"14.900222004440089","8.248159040351155e-06"
"15.300228004560092","8.25105149893448e-06"
"15.700234004680095","8.253945507926064e-06"
"16.1002400048001","8.256841068463196e-06"
"16.5002460049201","8.259738181684204e-06"
"16.9002520050401","8.262636848728493e-06"
"17.300258005160106","8.265537070736538e-06"
"17.700264005280108","8.268438848849905e-06"
"18.10027000540011","8.271342184211217e-06"
"18.500276005520114","8.274247077964195e-06"
"18.900282005640115","8.27715353125361e-06"
"19.300288005760116","8.280061545225342e-06"
"19.70029400588012","8.282971121026325e-06"
"20.100300006000122","8.28588225980462e-06"
"20.500306006120127","8.28879496270931e-06"
"20.900312006240128","8.291709230890607e-06"
"21.30031800636013","8.294625065499801e-06"
"21.700324006480134","8.297542467689265e-06"
"22.100330006600135","8.300461438612455e-06"
"22.500336006720136","8.303381979423935e-06"
"22.90034200684014","8.306304091279331e-06"
"23.300348006960142","8.309227775335398e-06"
"23.700354007080144","8.312153032749961e-06"
"24.10036000720015","8.315079864681943e-06"
"24.50036600732015","8.318008272291364e-06"
"24.90037200744015","8.320938256739348e-06"
"25.300378007560155","8.323869819188118e-06"
"25.700384007680157","8.326802960800982e-06"
"26.100390007800158","8.32973768274237e-06"
"26.500396007920163","8.332673986177799e-06"
"26.900402008040164","8.335611872273911e-06"
"27.300408008160165","8.338551342198417e-06"
"27.70041400828017","8.341492397120174e-06"
"28.10042000840017","8.344435038209134e-06"
"28.500426008520172","8.347379266636338e-06"
"28.900432008640177","8.350325083573958e-06"
"29.300438008760178","8.353272490195285e-06"
"29.70044400888018","8.356221487674704e-06"
"30.100450009000184","8.35917207718772e-06"
"30.500456009120185","8.362124259910955e-06"
"30.900462009240186","8.36507803702217e-06"
"31.30046800936019","8.368033409700203e-06"
"31.700474009480192","8.370990379125045e-06"
"32.1004800096002","8.373948946477789e-06"
"32.5004860097202","8.37690911294066e-06"
"32.9004920098402","8.379870879697011e-06"
"33.3004980099602","8.382834247931306e-06"
"33.7005040100802","8.385799218829145e-06"
"34.10051001020021","8.388765793577253e-06"
"34.50051601032021","8.391733973363483e-06"
"34.90052201044021","8.394703759376827e-06"
"35.300528010560214","8.397675152807406e-06"
"35.700534010680215","8.400648154846449e-06"
"36.100540010800216","8.40362276668636e-06"
"36.500546010920225","8.406598989520651e-06"
"36.900552011040226","8.409576824543981e-06"
"37.30055801116023","8.41255627295215e-06"
"37.70056401128023","8.415537335942085e-06"
"38.10057001140023","8.41852001471187e-06"
"38.50057601152023","8.421504310460711e-06"
"38.90058201164024","8.424490224388983e-06"
"39.30058801176024","8.427477757698185e-06"
"39.70059401188024","8.430466911590985e-06"
"40.10060001200024","8.433457687271167e-06"
"40.500606012120244","8.436450085943693e-06"
"40.90061201224025","8.439444108814666e-06"
"41.30061801236025","8.442439757091334e-06"
"41.700624012480255","8.445437031982092e-06"
"42.100630012600256","8.448435934696528e-06"
"42.50063601272026","8.451436466445335e-06"
"42.90064201284026","8.454438628440412e-06"
"43.300648012960266","8.45744242189477e-06"
"43.70065401308027","8.46044784802261e-06"
"44.10066001320027","8.463454908039286e-06"
"44.50066601332027","8.46646360316132e-06"
"44.90067201344027","8.469473934606386e-06"
"45.30067801356027","8.472485903593331e-06"
"45.70068401368028","8.475499511342184e-06"
"46.10069001380028","8.478514759074124e-06"
"46.50069601392028","8.481531648011484e-06"
"46.900702014040284","8.484550179377802e-06"
"47.300708014160286","8.487570354397775e-06"
"47.70071401428029","8.49059217429727e-06"
"48.100720014400295","8.493615640303342e-06"
"48.500726014520296","8.496640753644182e-06"
"48.9007320146403","8.49966751554923e-06"
"49.3007380147603","8.502695927249046e-06"
"49.7007440148803","8.505725989975382e-06"
"50.1007500150003","8.508757704961198e-06"
"50.50075601512031","8.511791073440602e-06"
"50.90076201524031","8.514826096648915e-06"
"51.30076801536031","8.517862775822643e-06"
"51.70077401548031","8.520901112199459e-06"
"52.100780015600314","8.523941107018237e-06"
"52.50078601572032","8.526982761519053e-06"
"52.900792015840324","8.530026076943152e-06"
"53.300798015960325","8.533071054532998e-06"
"53.700804016080326","8.53611769553223e-06"
"54.10081001620033","8.539166001185697e-06"
"54.50081601632033","8.542215972739425e-06"
"54.90082201644034","8.545267611440664e-06"
"55.30082801656034","8.548320918537855e-06"
"55.70083401668034","8.551375895280641e-06"
"56.10084001680034","8.554432542919862e-06"
"56.50084601692034","8.557490862707576e-06"
"56.90085201704034","8.560550855897044e-06"
"57.30085801716035","8.56361252374271e-06"
"57.70086401728035","8.566675867500274e-06"
"58.100870017400354","8.569740888426598e-06"
"58.500876017520355","8.572807587779804e-06"
"58.900882017640356","8.575875966819181e-06"
"59.30088801776036","8.57894602680527e-06"
"59.700894017880366","8.58201776899981e-06"
"60.10090001800037","8.585091194665753e-06"
"60.50090601812037","8.588166305067287e-06"
"60.90091201824037","8.59124310146981e-06"
"61.30091801836037","8.594321585139953e-06"
"61.70092401848037","8.597401757345547e-06"
